,date,assetid,signal,returns_0,returns_1,returns_2,returns_3,returns_4,returns_5,returns_6,returns_7,returns_8,returns_9,returns_10
32,2009-11-12 16:00:00,124706,0.0,-0.006036691352828888,-0.02039995698322697,0.007082823548487851,-0.013847129023346765,-0.01018738398070219,-0.0021385355882940146,0.009727291561420433,-0.023288285106753407,-0.034015232040957875,-0.01927191421081685,0.011080642409967183
33,2009-12-11 16:00:00,124706,1.0,-0.0018705187916820487,0.007120303509972662,0.01749592972388087,-0.004369377092900151,-0.025148233723483494,0.004321094394509455,0.008258801122081955,-0.007502350595924813,-0.01598721561951053,0.0005158577857857392,-0.0050186449507500785
34,2010-01-12 16:00:00,124706,1.0,-5.7144149084815965e-05,-0.013530448017236985,-0.0072648742665513254,-0.002449858211559146,0.0002863561191942584,0.002383379039833145,-0.0018042221542946546,-0.0014331952673528638,0.008115947862293402,-0.010146918447013134,-6.194338786933654e-05
35,2010-01-15 16:00:00,124706,1.0,-0.002449858211559146,0.0002863561191942584,0.002383379039833145,-0.0018042221542946546,-0.0014331952673528638,0.008115947862293402,-0.010146918447013134,-6.194338786933654e-05,-0.002888141414511075,-0.009672314180505778,-0.010192297575393906
36,2010-02-09 16:00:00,124706,1.0,0.02723932462499712,-0.010065921001847895,0.003055184966420701,-0.006677859077792632,0.015406476718091817,-0.0015159911266077455,0.004126500875138113,0.02179783153163107,-0.0036676414440202196,0.005903088150166226,0.001057617692666487
37,2010-03-09 16:00:00,124706,0.0,0.0198410067968321,-0.010087156626135215,0.006798758759881427,0.005967838634602259,0.00029164768481437873,-0.00830845071246072,0.015783661057429545,0.008278064777145724,0.018648107547481346,-0.03658084816966765,0.001362850026290826
38,2010-04-09 16:00:00,124706,0.0,0.03057304956810724,0.004750049349720233,-0.017550813439849083,0.024654576529288513,0.007140615368887859,-0.0021860854308263997,-0.023125870059401518,-0.013702306856307987,0.013159259920255083,-0.010969335317359021,0.0061995733157716604
39,2010-07-13 16:00:00,124706,1.0,0.00037287575877220647,0.03746397920897855,-0.020786819927345313,-0.0007200257333454668,-0.009626734459170918,-0.005002510971071447,-0.00400836061588631,0.00900782751263023,-0.0010352967653032927,0.02649770252915178,-0.003382348834281364
40,2010-08-10 16:00:00,124706,1.0,-0.016510908436640343,-0.017636239544284903,0.003456579453549418,-0.0023309519921321195,0.006987448025921287,0.02052343754876334,-0.0007525883925623778,-0.007186928745884211,0.009506236553788548,-0.007414446304411421,0.006712386060369221
41,2010-09-13 16:00:00,124706,1.0,0.01385836372411895,0.008349753592425268,-0.009694713549884146,-0.007247872228591507,0.003358023524967474,-0.004862181796986019,0.008584584375569984,-0.0035733716685254976,-0.02618267209122775,0.013544015298423424,-0.0021444429722577906
42,2010-10-11 16:00:00,124706,1.0,0.015456720088673616,-0.0053165685064794545,0.014163143654289063,0.03177276971492231,0.02685198591444112,-0.007236677905851748,0.011716871401644624,0.022479210783665923,-0.003993988619091953,-0.0035325620250984016,0.006585961064269538
43,2010-11-11 16:00:00,124706,1.0,-0.006104196521235924,-0.009683895083082074,0.007605681903586084,0.01861024942640499,0.0009806148532942377,0.020035215095504676,-0.006807252286036375,-0.007155890119579489,0.00902248536332045,0.009565027686833927,0.003697575116728819
44,2011-01-13 16:00:00,124706,0.0,-0.005817404338436338,-0.004685102638007428,0.0048811579846868855,0.008544476459376426,-0.02210938154604151,-0.007956809869125694,0.012089254974908772,0.007368587061424928,0.01135592411536827,-0.005236623634664627,-0.009109115900133255
45,2011-02-14 16:00:00,124706,0.0,-0.006732940523390633,,-0.004523199942656486,-0.0028960482814072174,0.006343429165651124,-0.02856207084238001,-0.06728482027470296,,-0.006678687404694239,-0.013094578183659175,0.012702934559222098
46,2011-03-18 16:00:00,124706,-1.0,0.012797420116555621,0.0038174779469049933,-0.0075875046974273625,-0.0054342943007236,-0.007729715062763539,0.02880542636463013,-0.004283358203893927,-0.014849473902441526,0.021467621149950915,0.022628470997153885,0.012658602228958142
47,2011-04-15 16:00:00,124706,1.0,-0.0086897570540242,0.0033865005340445974,-0.0072588273454413065,-0.0038191968438045162,0.07143206733039932,0.016475236778836215,-0.011433290897363193,0.022559750914886673,-0.002119972925674373,-0.004735029013599,-0.005533722115795855
48,2011-05-13 16:00:00,124706,0.0,-0.021704954231845507,-0.025118520472112316,-0.0026258748431781365,0.022057944588626976,0.011650729228683016,-0.0007749563725907727,-0.007271409129738176,-0.006990776502692864,-0.014527004041475756,0.01823837633378251,-0.008299781916419485
49,2011-06-16 16:00:00,124706,1.0,0.004408497889980293,-0.0124508473259392,-0.0037978762962202484,0.0014886970240698995,0.02891148740891912,-0.009041413675345784,-0.007922125238689706,-0.022038446128475584,0.009131909995155615,-0.016271071297510098,-0.009681534691119847
50,2011-07-18 16:00:00,124706,0.0,0.005919245517776905,-0.022245318200068944,-0.003749204158110541,0.004197768273469259,0.006374942651686782,1.272800280640446e-06,-0.01945027307237116,0.006784011271324442,-0.005874297640196811,-0.008631637253347355,0.0020095035627087547
51,2011-09-13 16:00:00,124706,-1.0,0.02569573069258756,-0.0041164083353607585,-0.005018982048571562,-0.036172252705046,0.013519456329793336,-0.020440688141506236,0.024338063110279286,-0.03579020399617835,-0.002935280151551981,0.05106882529114641,0.02849365047190649
52,2011-10-17 16:00:00,124706,-1.0,-0.035824237740377365,0.00993576643145374,-0.009173206945105438,0.003318971834771361,-0.006112613574736466,-0.0037713710939758054,-0.016685194562112267,0.011853545227834668,-0.005193457382444651,-0.025195045380938516,-0.0032721419891793627
53,2011-12-08 16:00:00,124706,-1.0,-0.02275864034367525,0.001847839718341522,0.02895657409085279,-0.0013835123259269208,-0.0029855642798212872,-0.011968372532234317,0.005668816269188713,-0.017608126556277075,-0.005647875193025703,-0.0065140373345902456,0.009126538109891166
54,2012-01-19 16:00:00,124706,-1.0,0.051869386048550986,-0.014475487984297184,-0.014017287510333596,-0.00648646264986223,-0.011978391103584538,0.013783449572262811,-0.006353265899879041,-0.0001821703466407679,-0.024263679547919702,-0.000661449845137262,-0.011231570849183295
55,2012-02-17 16:00:00,124706,-1.0,-0.011104988006230464,-0.0034124348074790383,0.017630271947246864,0.034469313273386135,,0.012597156326346282,-0.008038393893550475,-0.002293808139411644,0.016736363629967978,-0.01143328270031194,-0.013874978404610041
56,2012-03-14 16:00:00,124706,0.0,-0.0030284649119988907,0.007297877061017569,0.018808003833742412,-0.004673686075844782,-0.008653840940378212,0.007690058449203337,0.07939283940539761,0.033346901985389754,-0.04954555578822689,-0.002417016535134875,0.007200134937534685
57,2012-06-20 16:00:00,124706,-1.0,-0.026373401250043466,-0.0005728590681861843,-0.013481228244030976,-0.01299113599536791,0.017301063286701054,0.0007396381951701152,0.007365330102784781,-0.011938632978083723,0.02207071895458003,-0.002696432508458857,0.007967437083180333
58,2012-10-12 16:00:00,124706,-1.0,0.008893349034954628,-0.01028660197685147,-0.033983149355268874,0.0011885675167683596,0.02090589581749364,0.05398143806889106,-0.01814530870185853,0.012556795824893798,-0.010508843988150756,-0.009800050383955277,-0.0068275548331942805
59,2013-01-18 16:00:00,124706,-1.0,0.004498104268579859,0.000365980456510589,0.005272541665164541,0.00657406632755496,-0.0008669318938386386,-0.013773673548542361,-0.001468633268011334,-0.0192187024019676,0.019167587977425186,-0.006587531975614147,-0.00575334481062972
60,2013-02-20 16:00:00,124706,-1.0,-0.012045154876234625,-0.014211997790206824,-0.00826632677881425,0.0012243571471982646,-0.011335135282553161,0.010527599382352855,0.004028532888390094,-0.015499323810521631,0.008794648370236286,0.013229570049946628,
61,2013-04-17 16:00:00,124706,-1.0,0.009594548641800999,,-0.020741588385460807,-0.009499227145232653,0.002911203419101142,0.005167188423855596,0.027766514694823392,0.005673638841266051,-0.012004828405583087,0.010387505478464353,-0.02657834436197172
62,2013-06-19 16:00:00,124706,0.0,-0.0039989317764218615,0.014083307913169023,0.002797081879867028,0.013961636679588432,0.007470715835184492,0.016460420340783623,0.008143523020877529,0.02474024058420596,-0.024428969264336402,-0.01623398897827197,-0.005579020473431165
63,2013-07-17 16:00:00,124706,0.0,0.0026933943998301586,0.012372714792855496,-0.01552427547431462,-0.0016079375435983506,-0.011260378544175867,-0.0067674378328407845,0.002603604307377643,0.0021061824617505855,-0.008200515273011078,,0.009080135674947698
64,2013-11-15 16:00:00,124706,0.0,-0.003969624886191494,0.020903184387617263,0.0009188392733190799,-0.012996063174776909,0.017150638702679768,-0.0032159138451210018,0.00038277246392503595,0.009934148121933264,0.00014559063693732593,-0.002509523054059562,-0.009013358063453828
65,2014-01-21 16:00:00,124706,0.0,0.006555372171696309,0.010074402654044292,-0.007770530124097419,-0.019017797700691157,0.00026238885877421896,-0.02208600813191297,-0.0093428264429009,0.0019570675683408985,-0.01075364057856615,-0.002094154032475107,-0.007770222895885803
66,2014-04-22 16:00:00,124706,-1.0,-0.016624982906588037,-0.016887732331784696,-0.0069910553505640755,0.0003031781947043198,-0.002683593619579529,-0.0171021449108343,-0.006386070797721977,-0.006244400697990602,-0.000973248996121849,-0.0389395756469549,-0.0015059721199106712
67,2006-09-12 16:00:00,124781,-1.0,0.004051284524668811,-0.0012018284696781465,-0.00847903334656492,0.011165443133644606,-0.040537620548294004,-0.019008127746059048,0.021816776266919517,-0.019285105398496823,-0.018863338320458264,-0.00440870149830081,-0.022584936302104234
68,2006-12-15 16:00:00,124781,0.0,-0.011510066487104533,0.016338536706887674,-0.014964273729390194,0.006727960663885902,0.029826509476295775,0.025160291870654466,0.001688975931447647,-0.00978964303799074,0.006850823430613174,0.015646989791375514,-0.01044987338403237
69,2007-02-05 16:00:00,124781,-1.0,-0.010030422371616814,-0.010074072320149792,-0.006746258113535416,0.01442677406168839,0.015625640892789117,-0.01922704563385648,-0.008084573214217806,0.060113904350079315,0.016760559294921186,0.02440473247826198,0.0017234504829291833
70,2007-09-20 16:00:00,124781,-1.0,-0.014476707628571953,0.005493557118464688,-0.03133551111508669,-0.038078893248601725,0.020559071659131817,-0.004480136490621572,-0.036979956993079655,0.012228431140781057,0.0003698131127414491,-0.02607921601058193,-0.015605396396374345
71,2007-11-27 16:00:00,124781,1.0,-0.025513450665169066,-0.010735481091986278,-0.01495521091653917,0.011631968351416007,0.012254286219885984,0.021406932609550462,-0.0014628245826771337,0.0421329355742187,,-0.013119691640541165,-0.012536908070597229
72,2008-04-09 16:00:00,124781,0.0,0.0075874913638926,0.003981305515757504,0.02398397817842097,-0.016580736312250904,-0.006418518877861526,0.004614659957308989,0.019475119637749352,-0.0199896753339413,0.017960673418184456,-0.005322677133494884,0.012810754478787316
73,2008-06-12 16:00:00,124781,-1.0,0.003313768658914579,-0.0008023932839232029,-0.025743123005307157,-0.0037859992405009507,0.004636129773969837,0.012298894904664735,-0.013710965393844404,-0.013497978761565397,0.023711434869532522,0.04445977799692223,-0.0023738810472346966
74,2008-09-18 16:00:00,124781,-1.0,0.060736090698399435,-0.09589346127861435,0.004355731771750696,0.005584621072974048,-0.03494527558552542,-0.00805178647290944,0.0016459915974135666,0.01489902670577084,-0.00962957007751468,0.001222257822707119,0.02260021623248853
75,2016-07-14 16:00:00,125055,,0.007769820095138407,-0.0015324176450734381,-0.0027695809664304927,-0.0005200894175734075,0.005962191805003545,-0.000878686118694955,0.004407070005207883,0.0070100158122353914,-0.0038269146744977214,-0.0004845666069739896,-0.0042917881644123955
76,2017-01-13 16:00:00,125055,,-0.005478376079939046,0.006146389768036286,-0.00847931439130679,0.0033651465912681528,0.0191520096177931,0.005190485501306784,0.022680037580750455,0.005100598794090682,0.003127793993597844,-0.005993559454207591,-0.0020370668653022644
77,2017-06-22 16:00:00,125055,0.0,0.00422070697710116,-0.0025247752980947316,0.006911078066300844,0.0012774343653470521,-0.0010648846478038725,-0.0028608236180865674,-0.002974323924231315,0.010467958718175808,-0.013547025017420933,-0.00362912790733356,0.00026242416125510934
78,2017-07-12 16:00:00,125055,0.0,-0.0009292174645751591,-0.0013545855782158853,0.0015063594718433865,-0.007920389502101577,0.006236209480607826,-0.04423832836102104,0.0007669399622415218,-0.0036910713225335023,-0.007345669751039205,0.0007072724214986688,-0.005688884203564483
79,2017-08-21 16:00:00,125055,,0.004379798039151064,0.003153565510544871,0.00865088891699449,0.005976840691314381,0.0052841054695128,-0.008563055421472763,0.004253372928663424,-0.00480403146119711,0.0024077054117556647,0.0071086670930852434,-0.005927439799474226
80,2017-10-12 16:00:00,125055,-1.0,-0.003491149591302627,6.268595947462664e-05,-0.00229001407023481,-0.0023516975549865184,0.08812209782765999,0.008434939581096293,0.004440671939198767,-0.01335894462489877,-0.024092243182206104,-0.012342697033882487,-0.00018606067500118444
81,2018-01-16 16:00:00,125055,0.0,0.006636694400726832,0.022803024394036128,0.004266742199335188,-0.04379601651144991,-0.0038802655087445447,0.021108454297121895,-0.005078767982199816,0.000365347340601573,0.0043889984882901495,0.0012235065900228857,-0.01226472123937914
82,2018-03-27 16:00:00,125055,0.0,0.007486904423133673,0.006928901082693507,-0.006605404697576733,-0.0008359420545000704,-0.013817367204198202,0.018462889203430356,-0.008153695642706855,-0.0012527677582746914,0.009380979093880908,0.0024367159443265084,0.004879813812289706
83,2018-04-13 16:00:00,125055,0.0,-0.0057193835135456225,-0.0004119594138460598,0.0087896332613394,-0.07605849442258851,-0.001822507157214221,-0.01058688202306987,0.006774391839976527,0.01133475780614221,0.00018845326812497567,-0.004641013864442349,-0.002547708393486455
84,2018-04-20 16:00:00,125055,,-0.01058688202306987,0.006774391839976527,0.01133475780614221,0.00018845326812497567,-0.004641013864442349,-0.002547708393486455,-0.0029087710600322917,-0.0014516066513805598,-0.011041171091107487,-0.0010585095384486182,0.000766917852485078
85,2018-07-17 16:00:00,125055,-1.0,-0.017800977754860954,0.00501879224970334,0.03639426207321282,-0.01831846603817078,-0.00632206053812907,-0.00040944934785428107,-0.007127108287245264,0.002985547436680886,-0.003924083916771317,0.007580068912405086,-0.008463732197964214
86,2018-09-13 16:00:00,125055,-1.0,0.011110191841353007,-0.0043179173994397505,0.0021996100448948026,-0.0005998109145155667,0.002426410238200981,0.007443975188580881,0.0020996134367209677,-0.0060461718328287855,-0.006739767804777237,0.020511385573371465,-0.002758705884395543
87,2018-10-12 16:00:00,125055,0.0,-0.00034245791990757286,0.007411214379695788,0.006446639884387952,-0.07646669423729976,-0.011098548340677831,-0.010520460245752294,0.012054332786391373,0.014670726978615718,0.0015440932232943239,-0.024792715449618218,0.0037617587874699057
88,2019-01-18 16:00:00,125055,-1.0,0.0006371848648127499,0.002441717599168893,0.08263090391075915,-0.0032237430765673434,0.0024215925684529273,0.009855691540738109,0.0017514318352521909,-0.016038727747404204,-0.008714324598575724,-0.0028720259479885317,0.0009697106691646893
89,2019-02-19 16:00:00,125055,0.0,0.0030925196907022217,-0.007111076115104379,0.002433206401952612,0.003973252097246536,0.00013893215087726818,0.0025823050610736756,-0.0035052627673881785,-0.005601482131461444,0.0014800032467205924,-0.0019062445088771076,-0.002606475588836358
90,2019-04-15 16:00:00,125055,0.0,-0.002518212450274762,0.008009512180594442,-0.03927805510012898,0.006786242693679237,-0.011117852579580203,0.002204088429943624,-0.0012785820400526885,-0.008789256213092437,0.0009232713688045683,-0.00463299832144313,0.008158487230182969
91,2019-07-16 16:00:00,125055,0.0,0.005592001895396053,0.004362398701263969,0.0416796845617695,0.006880813296705517,-0.0024708403010981522,-0.004059031905616822,-0.007744272044799314,0.007857849291314386,-0.001148751553582011,-0.0011132160856808819,-0.004523912224777733
92,2019-10-11 16:00:00,125055,0.0,-6.941511286935771e-05,-0.0038216159452539025,-0.004166713650181146,-0.004458911716842949,-0.058491807247463994,0.0034695969239952355,-0.018618216527913668,0.013893909017030805,5.36067539094005e-05,-0.004036736952458025,0.005864386055901501
93,2020-01-16 16:00:00,125055,0.0,0.002051497177195551,-0.000868984598480681,0.00840975173167919,0.03378445761017322,-0.008271455672469698,-0.0070913949957725885,0.003567089984966486,-0.003950324500395258,-0.012513678598163288,-0.009869702038517258,0.06799879123788045
94,2020-02-26 16:00:00,125055,0.0,-0.011187947950353438,-0.01414827181600712,-0.01866134220068333,-0.005169168363470353,-0.016589034665452286,0.004143369814498213,-0.00492366138786279,0.0010344369598931525,-0.006360066326047825,0.010390369068771999,-0.0073178106421276645
95,2020-03-11 16:00:00,125055,1.0,-0.0073178106421276645,-0.034526179712061164,-0.04278434053860303,0.0262435164083083,0.02593885509844695,0.019675391330923983,-0.03301158533822006,-0.008713390743742805,0.017747669834949163,0.027623812084609956,-0.01119904059920145
96,2020-04-14 16:00:00,125055,0.0,-0.007427937069594888,-0.020433024897494385,-0.029888991495417204,0.01028247292371031,0.02049557380958989,0.0007396188065585153,-0.0008421248029998052,0.017171551805033047,0.013511940319484566,-0.00516385868997472,0.007492540885192086
97,2020-06-19 16:00:00,125055,-1.0,-0.0064134687907553296,-0.01955590075685925,-0.019587086155687418,0.007400471312091095,0.009004065944833146,0.014412899560217296,0.0034508958364302296,-0.0073195112746840055,-0.02702918592363618,0.003080087224019341,-0.014721245972478567
98,2020-07-16 16:00:00,125055,0.0,0.012315004787331513,0.0052057832003024425,-0.00019671109398863677,-0.005166768638895989,0.01350786966070572,0.004793948844189091,-0.0038984073546198053,-0.006127427113277184,-0.005625762263556003,-0.009242100799277547,-0.014670026862392379
99,2020-09-15 16:00:00,125055,0.0,-0.0013733701954437832,0.017836792695798052,0.012913404429365595,-0.007890588912301068,-0.011376726279947551,-0.006149062707684406,0.005224981205239131,-0.008315558003327537,-0.005374163839834861,0.01019761999764509,-0.0020601141025857056
100,2020-10-16 16:00:00,125055,0.0,0.008769649648181901,0.007813932267798546,-0.06774364393845929,-0.018398731022543288,0.0023724526639581143,-0.00023086043016643746,-0.020220924620401606,-0.01231024272077075,-0.010787623681183807,0.013587297455418923,0.03327934814758591
101,2021-01-14 16:00:00,125055,1.0,0.019220849439614666,0.00179233595058051,-0.002084867820380667,-0.00448530448977027,0.011253497120918382,-0.09588995491233228,-0.004132178633782983,0.03442413667062031,0.021658010255208634,-0.025778074034742623,0.005320315050007178
102,2021-04-13 16:00:00,125055,0.0,-0.026796014248732142,0.012765113052834974,-0.005622759357155652,0.006020587912411049,-0.001177422940004317,0.0413673142691469,0.03590238128730925,-0.012355645952122525,0.0035647536511069933,-0.007010163275513621,0.003215640323743595
103,2021-07-14 16:00:00,125055,-1.0,-0.004322175292376733,0.006885340843185388,-0.004654661839504739,0.0036827329016862094,0.005181702933605786,0.0038577385740691424,-0.005663810548202936,-0.0028226957732585354,0.00838538284004606,0.0030577131090491617,-0.006591253023897723
104,2021-10-14 16:00:00,125055,0.0,0.006326544515027444,0.0027249242569153892,-0.018110419987582692,-0.00828896863116135,-0.0034677129482004686,-0.09756491961087459,-0.0028059414345409386,-0.005505286080329273,-0.004596510196139897,-0.01243275052424981,-0.0009428792366807069
105,2006-12-08 16:00:00,125057,0.0,-0.02201391173426723,-0.007598275070002637,-0.014658480126752355,-0.0015194140194230402,-0.013464686027448804,-0.012581270884501667,0.014338490605802275,-0.02043357111968754,0.012147177220189426,-0.022637524175476674,0.028965064826769797
106,2007-02-16 16:00:00,125057,0.0,0.0026775206655470325,0.006013273222811365,0.006800304388953466,-0.007958368151957676,0.026089696218369724,-0.0064382786196893315,-0.04554921157674285,0.049369038283191495,0.01664060567711932,-0.0033299168127521655,-6.153618188583544e-05
